,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
1222,3700000,24,24,52,115,630,940,2,0.8999999999999999,64,54,44,116,12,12,360,1,8,1,0.8999999999999999,1,1,0.8999999999999999
1223,2800000,24,24,64,103,160,100,5,0.8999999999999999,48,54,128,94,13,13,420,7,8,0,1.0,1,1,0.5
1224,2800000,15,15,99,112,380,790,3,0.6,22,122,28,122,12,17,40,9,8,1,0.7,0,0,0.6
1225,1000000,24,24,28,95,450,750,3,0.7999999999999999,60,122,122,32,12,10,260,1,2,0,0.5,1,0,0.8999999999999999
1226,2800000,24,24,97,104,590,590,2,1.0,44,103,68,66,13,9,20,5,1,0,0.8999999999999999,0,1,0.6
1227,1000000,20,20,100,42,440,510,5,0.8999999999999999,58,29,78,56,10,11,380,1,6,1,0.5,0,0,0.7999999999999999
1228,1000000,24,24,61,36,930,930,1,0.5,34,114,28,26,14,10,380,2,5,0,0.5,0,0,0.8999999999999999
1229,1900000,24,24,60,63,710,520,1,1.0,10,128,48,56,13,18,100,7,1,1,0.8999999999999999,1,1,1.0
1230,2800000,10,10,27,55,900,440,3,0.8999999999999999,22,48,54,34,12,13,400,9,3,0,0.5,0,1,0.7
1231,1900000,15,15,60,54,290,250,3,0.8999999999999999,26,36,64,86,9,14,20,6,8,0,0.6,0,0,0.7
1232,1000000,24,24,118,108,300,350,2,0.6,8,58,114,94,9,13,40,7,5,0,0.7,1,1,0.7999999999999999
1233,1000000,10,10,98,61,220,240,5,0.5,44,119,126,104,12,14,320,1,6,1,0.7,1,0,0.8999999999999999
1234,2800000,24,24,119,124,100,860,5,0.7,40,84,110,66,13,10,460,9,8,0,0.7999999999999999,1,0,0.7
1235,1000000,10,10,54,77,760,200,4,0.8999999999999999,44,126,58,82,12,16,480,10,7,0,0.7,1,0,0.7999999999999999
1236,1000000,24,24,113,96,920,120,3,1.0,52,35,84,68,12,14,220,6,2,1,0.6,1,1,0.8999999999999999
1237,2800000,24,24,57,50,760,250,3,0.8999999999999999,64,101,108,30,11,9,160,7,3,0,0.7,0,0,1.0
1238,1900000,20,20,96,40,990,310,4,0.5,24,88,126,82,14,16,460,9,7,1,0.7,0,1,0.6
1239,1900000,20,20,97,72,370,630,1,0.8999999999999999,60,116,54,58,11,15,100,7,8,1,0.5,0,0,0.6
1240,1000000,20,20,27,29,320,410,5,0.5,64,98,108,96,13,18,40,3,1,1,0.7999999999999999,1,1,0.7999999999999999
1241,2800000,10,10,93,49,470,380,3,0.7999999999999999,58,29,40,36,9,12,480,1,4,1,0.7,1,1,0.7999999999999999
1242,1000000,24,24,83,98,860,710,5,0.7,18,107,90,26,9,13,500,4,7,1,1.0,1,1,0.7999999999999999
1243,2800000,20,20,42,91,610,590,5,0.8999999999999999,26,117,102,92,11,11,140,10,4,0,0.8999999999999999,0,1,0.7999999999999999
1244,3700000,10,10,53,87,280,960,5,1.0,42,93,42,124,12,17,220,9,6,0,0.5,1,1,0.6
1245,1000000,20,20,98,55,710,920,3,0.5,52,126,28,48,14,17,140,7,7,0,0.8999999999999999,1,1,0.7
1246,3700000,24,24,43,108,610,940,4,0.6,62,84,118,30,12,8,300,8,2,0,0.8999999999999999,0,0,0.5
1247,1900000,10,10,74,79,390,360,5,0.8999999999999999,64,117,114,62,12,11,160,2,6,1,0.5,1,1,0.6
1248,3700000,20,20,103,76,640,540,1,0.6,12,103,128,104,13,8,120,10,1,1,0.8999999999999999,0,0,0.7999999999999999
1249,1000000,20,20,52,108,630,160,3,0.5,22,124,80,128,8,11,440,10,4,0,0.6,1,1,0.7
1250,2800000,15,15,108,72,970,410,2,0.7999999999999999,18,74,70,30,10,11,160,5,2,0,0.7999999999999999,1,0,0.7999999999999999
1251,1900000,15,15,28,99,200,810,1,0.5,44,64,84,76,9,8,280,10,1,1,1.0,1,0,1.0
1252,3700000,24,24,80,73,640,460,1,0.7,42,27,44,56,12,13,320,6,2,0,0.7,0,1,0.5
1253,2800000,24,24,117,55,180,730,4,0.7999999999999999,24,27,82,110,11,12,180,5,3,0,0.6,0,1,0.6
1254,1000000,20,20,51,38,760,840,1,0.7999999999999999,24,37,54,96,14,12,140,10,2,1,0.5,1,0,0.6
1255,2800000,10,10,63,101,880,170,4,0.5,18,115,110,34,14,17,440,1,7,1,0.5,1,0,0.7999999999999999
1256,3700000,20,20,101,97,140,480,5,0.7999999999999999,60,49,52,54,13,16,120,9,2,0,0.7999999999999999,1,1,0.5
1257,1000000,10,10,100,28,440,710,4,0.5,24,84,24,108,11,16,220,6,5,1,0.6,1,1,0.7
1258,2800000,15,15,79,61,240,770,5,0.7,62,50,88,96,13,8,480,10,8,1,0.7,0,0,0.8999999999999999
1259,1900000,20,20,108,31,190,180,5,1.0,44,97,116,34,11,10,440,4,6,1,0.6,0,0,0.5
1260,2800000,15,15,75,31,430,350,3,0.5,16,47,116,50,9,16,120,3,3,0,0.5,0,1,0.6
1261,1900000,20,20,77,39,190,190,3,1.0,56,96,82,128,10,10,420,1,2,1,0.7999999999999999,1,0,1.0
1262,3700000,20,20,80,24,420,970,4,1.0,44,46,26,46,12,15,400,3,3,1,0.6,0,0,1.0
1263,1900000,24,24,29,57,730,310,2,0.7,34,53,94,34,12,13,480,8,4,0,0.5,0,0,0.7
1264,3700000,24,24,121,105,580,990,5,1.0,36,63,98,82,9,12,460,9,5,1,1.0,0,0,0.5
1265,2800000,24,24,84,65,730,700,2,0.7,36,126,42,96,10,9,300,10,2,1,0.7999999999999999,0,0,0.8999999999999999
1266,1900000,10,10,84,64,620,930,1,0.8999999999999999,50,122,70,126,12,14,100,6,6,0,0.8999999999999999,1,0,0.8999999999999999
1267,3700000,10,10,119,92,270,630,4,0.8999999999999999,26,35,102,94,9,16,420,6,8,0,0.8999999999999999,0,1,0.8999999999999999
1268,3700000,20,20,116,77,290,680,1,0.5,20,53,114,114,13,14,320,2,4,1,0.6,1,1,0.5
1269,2800000,15,15,110,119,1000,850,3,0.7999999999999999,36,69,106,102,11,8,20,3,3,1,0.8999999999999999,1,1,1.0
1270,1900000,20,20,53,91,250,250,3,0.7,50,62,28,24,14,9,60,2,4,0,1.0,1,0,0.7999999999999999
1271,2800000,15,15,95,100,940,370,3,0.6,10,32,70,40,11,14,360,6,8,1,0.6,1,1,0.5
1272,1900000,20,20,98,115,150,870,5,0.6,60,66,42,84,9,12,280,9,1,0,0.6,1,1,0.7999999999999999
1273,1000000,10,10,24,56,390,950,4,0.5,54,72,60,42,8,12,40,8,5,1,0.7,0,1,0.5
1274,2800000,10,10,73,67,660,790,5,0.7999999999999999,14,82,84,70,11,10,240,2,4,0,0.8999999999999999,0,1,1.0
1275,1900000,10,10,110,77,750,510,2,1.0,16,37,94,90,8,16,360,6,2,0,0.5,1,0,0.7999999999999999
1276,1000000,15,15,88,118,130,860,1,0.7,60,79,102,64,13,8,220,2,3,0,0.7999999999999999,1,0,0.8999999999999999
1277,2800000,15,15,60,29,640,100,5,0.5,18,55,64,102,9,9,360,6,4,1,0.8999999999999999,0,0,0.7999999999999999
1278,3700000,20,20,123,84,790,1000,4,1.0,32,115,84,96,8,18,480,5,6,1,0.7,0,1,0.5
1279,3700000,20,20,124,34,880,600,2,0.8999999999999999,34,124,24,116,8,18,80,4,6,1,0.8999999999999999,1,1,0.6
1280,3700000,20,20,58,57,210,710,1,0.6,44,72,110,100,10,13,340,7,8,0,0.6,1,1,0.7999999999999999
1281,2800000,15,15,119,68,340,960,3,1.0,14,55,68,110,8,8,400,4,1,0,0.8999999999999999,1,0,1.0
1282,3700000,20,20,117,112,580,620,2,0.7999999999999999,56,66,90,58,12,15,460,9,5,0,0.8999999999999999,1,1,0.6
1283,1900000,24,24,64,57,920,160,2,0.7999999999999999,26,30,36,26,11,14,80,1,6,1,1.0,0,0,0.6
1284,1900000,20,20,122,127,830,340,1,0.7999999999999999,48,52,34,104,10,12,500,9,5,0,0.8999999999999999,0,0,0.5
1285,1000000,15,15,31,26,440,570,1,0.7999999999999999,46,43,124,70,11,13,380,1,4,0,0.7999999999999999,1,1,0.7
1286,1000000,10,10,71,81,680,650,2,0.6,30,29,46,50,14,12,20,1,4,1,0.6,0,1,1.0
1287,3700000,15,15,47,53,100,780,3,0.8999999999999999,32,57,70,38,12,16,260,2,2,0,0.5,1,1,0.5
1288,1000000,20,20,28,61,400,750,5,0.8999999999999999,40,123,124,72,8,13,340,10,6,0,0.7999999999999999,0,1,1.0
1289,1000000,24,24,116,55,460,610,5,0.7999999999999999,52,32,118,58,11,18,220,5,1,0,0.5,1,0,0.7999999999999999
1290,2800000,24,24,50,90,410,130,5,1.0,22,111,28,44,9,17,20,10,7,1,0.5,0,1,0.6
1291,3700000,24,24,106,102,190,190,5,0.7999999999999999,14,119,42,104,9,9,240,10,5,0,0.6,1,1,0.5
1292,1000000,24,24,80,64,430,820,4,1.0,8,59,70,60,9,8,460,7,7,0,0.7999999999999999,1,1,0.6
1293,1000000,24,24,125,40,790,490,2,0.7,22,113,100,72,13,8,140,1,8,1,0.8999999999999999,0,0,0.6
1294,3700000,24,24,74,40,410,120,4,0.7999999999999999,62,84,66,26,8,15,460,10,3,0,0.5,0,1,0.6
1295,3700000,20,20,87,101,960,430,4,0.7999999999999999,48,128,116,54,14,10,360,1,4,1,0.7,1,1,0.8999999999999999
1296,3700000,20,20,76,32,930,720,5,0.7999999999999999,14,118,120,68,14,11,20,6,4,1,0.5,1,0,0.6
1297,1900000,10,10,61,85,380,480,4,0.6,50,111,74,88,14,15,480,6,3,1,0.6,0,1,0.8999999999999999
1298,1900000,20,20,51,110,320,420,1,0.5,40,45,98,86,8,14,300,5,7,1,0.5,0,1,0.7
1299,2800000,24,24,70,127,640,600,2,0.5,50,99,92,128,12,11,240,4,3,0,0.8999999999999999,0,0,0.7999999999999999
1300,2800000,24,24,91,110,480,140,1,0.8999999999999999,44,27,34,66,8,18,180,4,3,1,0.6,0,1,0.8999999999999999
1301,3700000,24,24,45,62,540,790,5,0.8999999999999999,24,101,42,118,13,8,220,5,8,1,0.5,1,0,0.7
1302,1900000,15,15,47,42,460,110,1,0.7999999999999999,38,127,72,26,13,15,180,1,2,0,0.5,0,0,0.7999999999999999
1303,1900000,20,20,94,104,230,480,5,0.8999999999999999,60,119,24,94,13,17,340,8,4,1,0.6,0,1,0.7999999999999999
1304,3700000,15,15,95,111,910,700,3,0.7999999999999999,60,99,98,24,10,9,420,3,1,1,0.7999999999999999,1,1,0.7999999999999999
1305,1000000,15,15,26,27,880,950,2,1.0,30,28,52,86,9,12,460,9,4,0,0.7,1,1,0.7999999999999999
1306,2800000,24,24,55,62,400,750,4,0.5,24,42,100,126,10,15,360,2,6,1,0.6,0,0,0.8999999999999999
1307,2800000,20,20,42,28,810,370,1,0.7,34,122,40,108,11,8,340,3,1,0,0.5,1,0,0.7999999999999999
1308,2800000,15,15,29,42,550,730,5,0.8999999999999999,16,29,46,92,11,11,500,2,2,1,1.0,1,1,0.6
1309,1900000,24,24,58,73,460,350,3,0.6,4,110,94,120,11,9,500,9,1,0,0.6,1,0,0.7999999999999999
1310,1000000,24,24,81,101,730,520,5,1.0,44,80,116,122,9,17,140,6,5,1,0.7999999999999999,0,1,0.5
1311,2800000,20,20,31,62,860,240,1,1.0,20,110,92,34,11,12,160,1,1,0,1.0,0,0,0.7
1312,2800000,20,20,67,57,840,250,2,0.8999999999999999,54,86,104,120,13,10,60,7,6,0,0.6,0,0,0.5
1313,1900000,20,20,59,86,130,830,1,1.0,20,89,104,80,14,18,360,2,4,0,0.6,1,0,0.7
1314,2800000,10,10,88,49,150,790,4,0.7999999999999999,16,65,90,50,10,15,260,1,8,0,0.6,1,0,0.7
1315,1000000,10,10,34,112,620,990,5,1.0,44,105,108,100,8,15,420,9,5,1,0.7999999999999999,0,1,0.5
1316,1900000,15,15,99,65,310,570,3,0.6,54,25,24,90,13,12,200,9,7,0,0.5,1,0,0.7
1317,3700000,15,15,126,88,910,530,3,0.7,12,77,50,110,9,12,80,7,6,0,0.5,1,1,0.6
1318,2800000,10,10,33,68,310,690,2,0.7,34,98,80,66,13,12,420,2,3,1,0.6,0,0,0.7
1319,2800000,20,20,100,80,200,740,4,0.6,48,127,102,42,8,15,400,7,1,0,1.0,1,0,0.7
1320,3700000,24,24,62,66,160,1000,3,1.0,44,86,38,118,14,10,380,2,3,0,0.6,0,1,0.8999999999999999
1321,1900000,20,20,47,106,940,300,4,0.8999999999999999,10,32,116,120,12,18,220,6,5,1,0.5,1,1,0.7999999999999999
1322,3700000,15,15,124,107,120,820,5,0.7999999999999999,26,72,82,124,8,16,20,4,5,0,0.6,1,1,0.7
1323,2800000,10,10,120,91,350,870,1,0.7,6,82,58,24,14,13,440,4,1,0,0.7999999999999999,0,1,0.7999999999999999
1324,3700000,24,24,31,72,850,520,2,0.7999999999999999,14,43,74,46,8,9,180,3,8,0,0.7999999999999999,0,0,0.7999999999999999
1325,1000000,10,10,60,51,910,380,3,0.7999999999999999,58,116,48,76,14,12,160,3,3,1,0.7999999999999999,0,0,0.5
1326,2800000,24,24,86,30,490,980,3,0.8999999999999999,40,115,128,98,8,17,280,10,2,1,1.0,1,1,0.7
1327,2800000,24,24,69,74,290,880,1,0.8999999999999999,36,92,94,52,10,11,420,5,3,0,0.7999999999999999,1,0,0.7999999999999999
1328,1900000,15,15,101,84,930,930,5,1.0,50,128,84,78,11,10,120,3,7,0,0.7,1,0,0.7999999999999999
1329,1900000,10,10,99,107,100,370,2,0.8999999999999999,8,68,120,102,13,11,100,6,3,0,0.8999999999999999,1,1,0.6
1330,3700000,10,10,76,65,990,340,3,1.0,12,68,48,78,10,15,280,2,3,0,0.8999999999999999,0,1,0.7999999999999999
1331,1900000,20,20,43,52,1000,580,2,0.7999999999999999,28,54,86,38,14,9,400,1,8,1,0.6,0,1,0.5
1332,1000000,10,10,28,43,650,880,5,0.7,26,58,82,64,13,13,100,1,4,0,0.7,0,1,0.5
1333,3700000,24,24,102,29,430,350,3,0.8999999999999999,36,57,36,76,14,14,240,2,5,1,0.7999999999999999,1,0,0.7999999999999999
1334,1900000,15,15,86,47,620,310,3,0.8999999999999999,4,28,24,100,9,12,420,1,8,0,0.8999999999999999,0,1,0.8999999999999999
1335,3700000,15,15,126,93,340,540,5,0.5,52,120,88,72,9,8,480,7,7,1,0.7,0,0,1.0
1336,1900000,15,15,39,78,930,250,4,0.6,30,124,64,66,8,11,100,6,8,1,0.8999999999999999,0,1,1.0
1337,2800000,20,20,36,112,540,100,3,0.7,6,115,62,34,14,15,380,3,4,1,0.5,0,0,1.0
1338,3700000,15,15,112,121,970,930,1,0.6,26,123,90,122,12,11,440,4,1,0,0.7999999999999999,0,1,0.5
1339,1900000,20,20,84,96,490,910,3,0.5,14,71,92,66,8,9,300,2,4,0,0.6,0,0,0.5
1340,3700000,15,15,106,84,960,520,5,0.7,56,112,30,106,14,13,340,9,4,0,0.7999999999999999,1,1,0.7
1341,3700000,24,24,37,31,880,460,1,0.7,10,66,74,110,12,17,300,9,5,1,0.6,0,1,0.7999999999999999
1342,1900000,20,20,57,80,120,970,5,1.0,12,96,88,126,13,15,320,2,6,1,0.5,1,1,0.7
1343,2800000,24,24,105,62,740,560,2,0.7999999999999999,52,121,120,128,8,16,420,2,4,1,0.8999999999999999,1,1,1.0
1344,3700000,15,15,85,72,720,370,2,1.0,42,102,86,36,10,14,500,7,7,0,0.5,0,0,0.8999999999999999
1345,1000000,15,15,76,117,580,120,4,0.7,48,44,64,106,14,12,420,6,7,0,0.5,0,0,1.0
1346,2800000,20,20,120,95,760,200,5,0.7,20,56,112,126,12,16,500,2,7,0,0.8999999999999999,1,0,0.6
1347,1000000,10,10,65,97,360,690,3,0.7,42,41,60,24,12,13,220,1,6,1,0.7999999999999999,0,1,0.8999999999999999
1348,1900000,10,10,64,67,1000,500,3,1.0,50,45,88,58,8,14,300,3,5,1,0.7999999999999999,1,1,0.5
1349,3700000,15,15,105,65,370,850,2,1.0,32,44,74,34,8,8,160,10,2,1,0.7,1,1,0.7999999999999999
1350,3700000,24,24,27,87,300,590,4,1.0,48,91,128,42,9,15,300,10,8,1,0.7999999999999999,0,0,0.7
1351,1000000,20,20,24,45,740,360,1,0.8999999999999999,28,115,70,70,10,16,480,8,3,1,1.0,1,0,0.6
1352,3700000,15,15,53,90,850,1000,3,0.7,26,117,128,66,9,16,40,1,2,0,0.7999999999999999,0,1,0.7999999999999999
1353,1000000,24,24,116,71,970,310,1,0.6,42,40,68,46,8,17,180,2,3,0,0.7,0,0,0.8999999999999999
1354,3700000,10,10,98,87,860,610,3,0.6,40,117,92,46,10,14,140,3,6,0,0.8999999999999999,1,0,0.6
1355,1900000,15,15,80,123,380,100,3,0.5,12,126,112,122,14,16,460,1,6,1,0.7999999999999999,0,1,0.8999999999999999
1356,1000000,24,24,36,25,260,790,5,0.6,54,102,34,94,10,15,80,10,6,0,0.6,1,1,0.7
1357,2800000,24,24,74,99,210,290,3,1.0,18,119,46,30,10,11,340,6,7,0,0.7,0,0,0.7999999999999999
1358,1900000,20,20,27,118,680,960,5,0.7,28,99,66,102,12,18,80,10,6,1,1.0,0,0,0.7
1359,2800000,10,10,111,65,830,660,1,0.6,32,29,82,34,12,8,160,3,3,1,1.0,0,0,0.7
1360,3700000,15,15,58,38,850,500,1,1.0,44,97,104,28,11,12,120,9,5,0,0.7,1,0,0.8999999999999999
1361,3700000,20,20,25,108,590,750,4,0.8999999999999999,30,120,34,88,12,11,460,8,7,0,0.6,1,0,0.7
1362,3700000,10,10,115,126,520,520,5,0.7999999999999999,34,59,100,72,9,13,240,7,1,0,0.6,0,0,0.7999999999999999
1363,1900000,24,24,46,128,910,460,5,0.6,46,52,108,106,14,8,460,4,7,0,0.6,1,1,0.8999999999999999
1364,1000000,20,20,100,73,870,980,4,0.8999999999999999,34,116,88,122,13,16,220,10,4,0,0.5,0,1,0.5
1365,3700000,20,20,75,26,230,370,3,0.6,20,59,98,64,12,12,220,2,1,0,0.7,0,0,0.8999999999999999
1366,1900000,10,10,48,116,210,630,4,0.6,30,49,46,102,10,9,200,4,1,1,0.8999999999999999,0,0,0.6
1367,2800000,10,10,65,32,980,470,3,0.5,30,96,126,120,10,10,220,5,4,1,0.8999999999999999,0,1,0.5
1368,1900000,24,24,79,65,450,750,3,0.5,14,49,74,108,12,11,200,10,6,1,0.7999999999999999,0,0,0.7999999999999999
1369,2800000,10,10,88,30,980,920,3,0.8999999999999999,60,46,104,90,11,12,80,4,8,0,1.0,1,0,0.8999999999999999
1370,1000000,10,10,70,72,500,840,5,1.0,30,37,34,38,13,11,160,9,5,0,0.5,0,1,0.6
1371,3700000,24,24,41,96,770,300,3,1.0,24,105,104,98,11,17,240,10,7,0,1.0,1,0,0.6
1372,3700000,24,24,97,35,260,690,3,0.5,20,42,122,58,11,18,120,2,1,0,0.5,0,0,0.7999999999999999
1373,2800000,24,24,109,85,500,490,4,1.0,44,78,126,104,12,13,280,6,7,1,0.7999999999999999,0,1,0.7
1374,1900000,20,20,121,100,440,570,1,0.6,46,66,54,62,12,16,480,10,8,1,0.5,1,0,0.7
1375,1900000,10,10,61,127,630,820,5,0.6,32,31,72,102,13,13,360,8,6,1,1.0,1,0,0.7
1376,3700000,20,20,62,119,150,270,2,0.6,48,101,54,76,10,17,220,3,2,0,0.7,1,0,0.6
1377,2800000,15,15,67,76,320,130,2,0.7,48,75,118,34,11,17,300,7,3,1,0.8999999999999999,0,0,0.6
1378,3700000,15,15,63,42,470,700,4,0.7999999999999999,20,26,48,48,11,11,260,3,6,1,0.8999999999999999,0,1,1.0
1379,1900000,24,24,49,32,360,180,1,1.0,34,87,76,46,9,13,220,4,1,0,0.7,0,0,0.7999999999999999
1380,2800000,24,24,56,111,430,420,1,0.5,10,96,80,62,9,17,380,7,1,1,0.7999999999999999,0,1,0.5
1381,1000000,24,24,27,93,420,860,2,0.5,50,120,92,28,13,12,320,5,7,0,0.5,0,1,0.8999999999999999
1382,2800000,15,15,71,58,440,240,4,0.7,30,61,48,94,11,18,260,7,7,1,0.8999999999999999,0,1,0.7
1383,2800000,20,20,110,106,970,820,2,0.5,28,44,118,52,14,15,320,10,8,1,0.8999999999999999,1,0,0.5
1384,2800000,15,15,103,120,370,950,5,0.7999999999999999,50,73,38,56,9,14,160,2,6,0,1.0,0,1,1.0
1385,3700000,15,15,90,59,890,810,2,0.6,4,94,62,100,9,9,20,10,6,1,0.8999999999999999,0,0,0.8999999999999999
1386,3700000,24,24,88,45,550,700,3,0.7999999999999999,16,91,104,40,8,11,420,4,2,0,0.6,1,1,0.7999999999999999
1387,3700000,20,20,41,65,560,470,1,0.5,44,116,118,96,14,17,20,3,4,1,0.5,1,0,0.7999999999999999
1388,3700000,20,20,116,80,220,560,2,0.5,52,82,74,86,11,11,360,3,8,0,0.7999999999999999,1,1,0.6
1389,1900000,20,20,80,24,370,250,4,0.6,8,30,64,80,10,13,320,9,8,1,1.0,1,1,0.7
1390,2800000,24,24,42,75,130,360,1,0.6,8,79,108,64,13,16,340,1,2,1,0.8999999999999999,0,1,0.7
1391,3700000,10,10,60,111,280,140,5,0.5,60,85,64,74,12,16,140,6,1,0,1.0,0,1,0.7
1392,1000000,24,24,84,32,140,930,2,0.6,8,24,106,118,10,9,400,6,4,1,0.6,1,1,0.7999999999999999
1393,2800000,20,20,36,95,230,650,3,0.6,22,52,74,100,8,18,200,5,2,1,0.6,1,0,1.0
1394,1000000,15,15,88,85,340,960,4,1.0,22,44,122,84,10,16,420,10,7,0,0.5,1,1,1.0
1395,2800000,24,24,97,96,790,520,5,0.7,42,87,64,128,14,16,260,8,4,1,0.6,1,1,0.8999999999999999
1396,1000000,24,24,50,73,950,840,2,0.8999999999999999,16,112,70,94,12,10,400,8,1,1,0.5,0,1,0.5
1397,1900000,15,15,103,73,170,610,2,0.7999999999999999,40,56,100,28,11,9,400,8,8,0,0.8999999999999999,0,0,0.5
1398,2800000,24,24,80,81,850,450,4,1.0,44,55,38,56,12,11,60,7,2,1,0.7,0,1,0.8999999999999999
1399,1900000,20,20,73,30,180,280,2,0.7999999999999999,48,42,74,120,11,12,200,6,1,1,0.8999999999999999,1,1,0.7
1400,1900000,10,10,31,96,940,1000,3,0.6,24,92,116,38,11,10,300,4,2,1,0.8999999999999999,0,1,1.0
1401,3700000,24,24,107,48,850,630,2,0.7,48,41,120,26,13,16,300,4,5,0,0.5,0,0,0.7
1402,3700000,20,20,32,36,220,160,3,0.8999999999999999,10,76,78,32,11,12,160,8,7,1,0.6,0,1,0.6
1403,1000000,20,20,29,30,420,680,4,0.7999999999999999,46,116,124,66,13,16,100,10,6,1,0.7999999999999999,0,1,0.5
1404,3700000,24,24,62,108,300,720,1,1.0,38,68,26,34,10,13,40,8,3,1,0.8999999999999999,0,0,0.7
1405,3700000,15,15,66,78,760,710,5,0.5,40,67,116,86,10,13,220,4,2,0,0.8999999999999999,1,0,0.8999999999999999
1406,1000000,15,15,54,64,760,870,5,0.7999999999999999,26,59,54,76,8,15,120,2,6,0,0.6,0,0,0.7999999999999999
1407,1000000,15,15,96,105,180,420,1,0.7,6,67,104,108,14,14,260,9,5,0,0.8999999999999999,1,1,1.0
1408,1900000,20,20,78,55,780,610,3,0.7999999999999999,40,41,40,106,9,9,160,1,5,0,0.5,0,1,0.7
1409,2800000,24,24,70,59,580,570,5,0.8999999999999999,42,74,78,30,8,11,120,9,8,0,1.0,1,1,0.6
1410,2800000,10,10,49,117,260,180,2,0.8999999999999999,6,105,124,128,12,8,360,6,1,1,0.8999999999999999,1,0,0.7
1411,1900000,20,20,127,44,130,850,2,0.6,36,66,44,38,9,12,480,1,4,0,0.5,1,0,1.0
1412,1000000,10,10,83,119,980,820,2,0.5,24,64,50,100,9,10,480,6,2,1,0.6,1,1,0.8999999999999999
1413,2800000,20,20,44,119,460,710,4,0.6,44,43,126,98,10,9,380,7,3,1,0.7999999999999999,1,0,1.0
1414,3700000,15,15,33,40,410,1000,1,0.5,14,63,34,120,10,13,60,1,4,0,0.8999999999999999,0,1,0.7
1415,2800000,20,20,84,89,280,220,1,1.0,38,47,46,56,13,9,160,8,7,0,0.5,0,1,0.7
1416,1900000,15,15,94,63,1000,160,1,0.8999999999999999,24,71,46,94,13,10,100,5,5,1,0.7,1,1,0.7999999999999999
1417,3700000,24,24,38,31,580,140,1,0.7,54,50,30,84,11,16,380,7,8,0,0.7999999999999999,1,0,0.7
1418,2800000,20,20,95,34,750,170,5,0.7,44,115,80,86,13,16,20,10,4,0,0.5,1,0,0.5
1419,3700000,10,10,98,25,250,440,1,0.7,48,45,114,106,14,17,140,4,1,0,0.7,1,0,0.8999999999999999
1420,3700000,24,24,65,121,880,810,1,0.6,6,38,32,118,8,14,100,8,3,1,0.7999999999999999,0,1,0.8999999999999999
1421,1900000,24,24,63,98,480,350,1,0.7999999999999999,54,38,68,24,14,17,140,2,8,1,0.6,0,1,0.7999999999999999
1422,3700000,20,20,64,107,450,770,4,1.0,6,101,38,108,9,11,360,9,6,0,0.7999999999999999,0,0,0.6
1423,1000000,24,24,45,62,220,280,5,0.5,64,30,28,42,8,9,320,8,8,1,0.7999999999999999,1,0,0.8999999999999999
1424,1900000,20,20,53,108,540,580,2,0.8999999999999999,38,36,66,40,11,16,400,3,5,0,1.0,0,1,0.5
1425,2800000,15,15,107,76,370,790,1,1.0,26,24,52,52,11,10,200,5,5,0,0.8999999999999999,0,1,0.6
1426,3700000,10,10,124,42,130,810,2,0.6,54,83,54,110,9,12,460,9,7,0,1.0,1,0,0.7999999999999999
1427,2800000,20,20,38,106,770,890,1,1.0,10,82,116,78,11,17,220,1,8,1,0.5,0,0,1.0
1428,2800000,20,20,112,30,630,590,5,1.0,56,25,70,74,10,15,500,5,5,1,1.0,1,0,0.5
1429,2800000,10,10,38,110,160,720,5,0.6,16,26,36,64,8,10,500,5,8,0,0.6,0,0,0.7
1430,1900000,15,15,71,33,900,660,1,0.8999999999999999,22,50,48,36,11,14,460,9,7,0,0.6,0,1,0.6
1431,1900000,10,10,99,104,710,900,1,0.5,8,107,128,26,11,13,240,10,8,1,0.7999999999999999,0,1,0.6
1432,2800000,24,24,102,32,660,650,2,0.7999999999999999,46,93,92,78,12,8,260,9,5,1,0.5,1,1,0.7999999999999999
1433,1000000,10,10,30,54,560,720,2,0.5,42,117,96,42,14,16,380,6,1,1,0.7,0,0,0.7
1434,1000000,24,24,100,45,170,130,5,1.0,48,52,116,94,14,10,480,1,6,0,0.6,0,0,0.6
1435,2800000,24,24,78,36,470,160,1,0.5,62,114,116,40,11,18,120,10,6,1,0.7,0,0,0.6
1436,1900000,15,15,27,60,760,510,3,0.7999999999999999,24,117,128,28,12,9,160,7,4,0,0.5,1,0,0.7
1437,1000000,24,24,37,47,450,700,4,0.7999999999999999,6,110,110,42,8,8,500,6,2,1,1.0,1,0,0.8999999999999999
1438,3700000,20,20,125,41,870,770,5,0.7,36,50,90,26,10,16,380,5,5,1,0.8999999999999999,1,0,0.7999999999999999
1439,2800000,20,20,75,114,590,660,4,1.0,24,39,72,88,9,14,380,8,2,0,1.0,1,0,1.0
1440,3700000,20,20,64,82,350,530,3,0.7,10,50,114,82,13,13,500,6,2,1,0.7,0,1,0.7999999999999999
1441,1000000,15,15,124,58,990,290,3,0.7999999999999999,8,29,110,108,9,14,140,2,1,0,0.5,1,1,0.7999999999999999
