,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1117,1200000,15,15,98m,101k,890,100ms,3,0.8999999999999999,12m,101k,48m,90k,8g,17g,380s,2s,2,true,0.9999999999999999,false,false,0.7999999999999999
1118,3100000,15,15,35m,77k,200,900ms,3,0.5,32m,127k,94m,72k,10g,11g,20s,8s,6,true,0.7999999999999999,false,false,0.6
1119,3100000,10,10,73m,120k,250,600ms,2,0.7,32m,42k,120m,24k,8g,9g,300s,10s,1,true,0.9999999999999999,true,false,0.5
1120,1833333,10,10,99m,69k,900,870ms,1,0.7,22m,71k,28m,104k,12g,14g,280s,3s,7,false,0.6,true,false,0.8999999999999999
1121,3100000,30,30,116m,102k,900,370ms,3,0.6,30m,103k,112m,104k,13g,11g,400s,1s,1,true,0.5,true,true,0.8999999999999999
1122,1200000,30,30,72m,60k,910,460ms,3,0.7,16m,40k,94m,42k,9g,12g,200s,3s,7,false,0.7,true,false,0.8999999999999999
1123,1833333,20,20,74m,93k,320,570ms,3,0.5,4m,124k,28m,52k,9g,17g,460s,7s,8,true,0.9999999999999999,true,true,0.7
1124,3100000,30,30,74m,94k,560,330ms,2,0.8999999999999999,18m,125k,26m,72k,11g,17g,500s,3s,6,false,0.8999999999999999,true,false,0.8999999999999999
1125,1200000,10,10,30m,111k,910,320ms,1,0.9999999999999999,52m,61k,50m,72k,10g,18g,40s,10s,3,false,0.6,false,true,0.7999999999999999
1126,1200000,15,15,100m,124k,410,320ms,5,0.7,28m,59k,70m,60k,10g,13g,320s,7s,3,false,0.7,true,false,0.5
1127,2466666,30,30,63m,88k,390,130ms,1,0.9999999999999999,58m,102k,74m,88k,10g,18g,60s,4s,8,true,0.7999999999999999,true,false,0.5
1128,1833333,30,30,56m,39k,240,800ms,3,0.9999999999999999,38m,58k,36m,42k,10g,16g,280s,1s,8,false,0.8999999999999999,false,true,0.5
1129,3100000,30,30,101m,67k,710,340ms,1,0.5,28m,107k,124m,38k,12g,17g,500s,9s,1,false,0.6,false,false,0.6
1130,2466666,30,30,33m,63k,330,440ms,4,0.7,20m,114k,62m,102k,9g,16g,240s,6s,8,false,0.9999999999999999,true,true,0.7
1131,1833333,15,15,60m,74k,700,800ms,4,0.7,4m,50k,128m,82k,8g,8g,440s,2s,2,true,0.8999999999999999,false,true,0.6
1132,2466666,30,30,70m,109k,590,450ms,2,0.7999999999999999,30m,82k,86m,46k,8g,16g,400s,7s,4,true,0.5,true,false,0.9999999999999999
1133,1200000,20,20,45m,49k,520,830ms,1,0.7,10m,115k,126m,66k,8g,16g,320s,4s,8,true,0.8999999999999999,true,true,0.7999999999999999
1134,1833333,15,15,75m,105k,520,860ms,5,0.6,24m,100k,70m,114k,9g,11g,220s,3s,7,false,0.7,false,true,0.5
1135,3100000,30,30,52m,73k,380,120ms,5,0.6,62m,84k,52m,106k,12g,17g,160s,3s,2,true,0.9999999999999999,true,false,0.9999999999999999
1136,3100000,20,20,25m,81k,780,530ms,2,0.7,20m,79k,54m,66k,14g,17g,20s,8s,5,false,0.6,true,false,0.5
1137,2466666,10,10,76m,116k,570,320ms,2,0.7,54m,103k,58m,88k,13g,9g,200s,1s,7,false,0.8999999999999999,true,true,0.7999999999999999
1138,1833333,15,15,76m,37k,870,220ms,3,0.8999999999999999,50m,105k,44m,30k,9g,13g,220s,4s,1,false,0.7999999999999999,false,false,0.7999999999999999
1139,1833333,30,30,113m,78k,690,610ms,5,0.9999999999999999,60m,66k,40m,96k,9g,14g,440s,5s,1,true,0.6,false,false,0.8999999999999999
1140,3100000,15,15,59m,100k,600,650ms,3,0.5,30m,103k,50m,24k,8g,10g,80s,8s,4,false,0.7999999999999999,true,false,0.5
1141,2466666,15,15,68m,37k,560,240ms,3,0.7999999999999999,44m,77k,46m,62k,14g,16g,340s,7s,6,false,0.8999999999999999,false,true,0.6
1142,2466666,30,30,87m,64k,650,380ms,2,0.7999999999999999,38m,47k,48m,84k,8g,11g,400s,4s,3,false,0.7,false,false,0.6
1143,1200000,10,10,66m,66k,160,460ms,1,0.9999999999999999,58m,63k,94m,28k,8g,13g,360s,7s,5,true,0.7999999999999999,false,false,0.5
1144,3100000,15,15,67m,80k,500,940ms,2,0.8999999999999999,22m,50k,74m,52k,14g,15g,340s,9s,2,false,0.9999999999999999,false,true,0.7
1145,2466666,10,10,40m,62k,210,360ms,5,0.8999999999999999,64m,117k,124m,76k,10g,12g,440s,7s,4,false,0.6,false,false,0.7
1146,1833333,20,20,88m,72k,570,160ms,1,0.8999999999999999,36m,60k,78m,78k,13g,16g,120s,9s,7,false,0.5,false,true,0.7999999999999999
1147,2466666,10,10,84m,53k,390,190ms,5,0.5,62m,85k,126m,96k,13g,10g,500s,2s,8,true,0.7,true,true,0.7999999999999999
1148,1200000,15,15,115m,109k,950,120ms,2,0.7,48m,98k,70m,102k,14g,9g,500s,5s,3,true,0.7,false,false,0.9999999999999999
1149,1833333,15,15,62m,39k,630,880ms,4,0.7,20m,85k,108m,32k,11g,18g,380s,7s,1,true,0.6,true,false,0.5
1150,1833333,10,10,26m,74k,800,840ms,4,0.8999999999999999,26m,45k,106m,126k,14g,18g,340s,8s,5,true,0.6,true,false,0.5
1151,1200000,10,10,118m,111k,960,250ms,1,0.8999999999999999,12m,118k,88m,50k,9g,10g,400s,8s,2,false,0.8999999999999999,false,true,0.8999999999999999
1152,2466666,15,15,45m,50k,450,480ms,5,0.9999999999999999,46m,65k,98m,26k,10g,10g,20s,8s,6,true,0.7,true,true,0.5
1153,1200000,10,10,103m,53k,860,800ms,1,0.8999999999999999,12m,118k,86m,32k,13g,17g,320s,4s,6,false,0.7,false,true,0.6
1154,3100000,15,15,105m,110k,100,140ms,3,0.5,12m,37k,80m,66k,9g,18g,440s,5s,4,false,0.6,true,false,0.7999999999999999
1155,2466666,30,30,89m,115k,760,320ms,4,0.7999999999999999,12m,94k,38m,94k,12g,15g,180s,6s,3,false,0.8999999999999999,true,true,0.7999999999999999
1156,2466666,30,30,38m,41k,910,330ms,3,0.6,4m,112k,24m,74k,11g,13g,480s,2s,5,true,0.9999999999999999,false,true,0.7999999999999999
1157,3100000,30,30,123m,127k,130,710ms,4,0.7999999999999999,26m,117k,30m,44k,14g,12g,460s,2s,5,true,0.8999999999999999,false,false,0.6
1158,1200000,30,30,28m,100k,900,780ms,1,0.5,40m,104k,88m,68k,9g,17g,360s,8s,5,false,0.8999999999999999,false,true,0.6
1159,1833333,20,20,35m,25k,900,710ms,2,0.7999999999999999,50m,69k,110m,54k,8g,18g,80s,9s,4,false,0.7999999999999999,true,false,0.6
1160,1200000,10,10,87m,41k,450,100ms,3,0.7999999999999999,62m,58k,96m,80k,11g,11g,280s,8s,8,true,0.8999999999999999,true,true,0.5
1161,3100000,20,20,125m,35k,110,490ms,3,0.5,26m,57k,58m,44k,11g,11g,40s,2s,5,true,0.9999999999999999,true,true,0.8999999999999999
1162,2466666,20,20,95m,57k,190,340ms,4,0.7,18m,127k,48m,82k,10g,8g,320s,8s,4,true,0.7,true,true,0.8999999999999999
1163,2466666,20,20,89m,118k,790,560ms,3,0.7999999999999999,20m,26k,58m,24k,8g,15g,200s,1s,4,true,0.7,false,false,0.5
1164,3100000,20,20,39m,78k,670,500ms,4,0.7999999999999999,58m,46k,94m,84k,10g,17g,200s,7s,7,true,0.6,true,true,0.7999999999999999
1165,2466666,20,20,31m,93k,750,910ms,5,0.7,54m,108k,52m,70k,14g,11g,180s,3s,5,true,0.8999999999999999,false,true,0.5
1166,1200000,20,20,87m,70k,800,190ms,5,0.5,42m,102k,70m,64k,9g,9g,200s,6s,1,true,0.8999999999999999,true,false,0.6
1167,2466666,15,15,38m,101k,530,470ms,5,0.7,8m,42k,26m,100k,8g,8g,120s,3s,3,false,0.6,true,false,0.8999999999999999
1168,1200000,10,10,109m,58k,310,190ms,3,0.5,20m,96k,76m,122k,11g,8g,100s,8s,7,true,0.7,true,false,0.7999999999999999
1169,3100000,10,10,87m,127k,680,710ms,2,0.9999999999999999,50m,47k,62m,30k,11g,18g,260s,3s,4,false,0.9999999999999999,false,true,0.7
1170,1200000,20,20,58m,53k,820,850ms,5,0.6,18m,43k,78m,54k,8g,18g,140s,6s,1,false,0.8999999999999999,false,true,0.9999999999999999
1171,1833333,15,15,62m,64k,400,1000ms,3,0.7,24m,42k,50m,88k,8g,11g,360s,9s,4,false,0.6,true,true,0.5
1172,1200000,30,30,39m,96k,960,610ms,1,0.8999999999999999,54m,116k,50m,28k,13g,8g,420s,2s,5,false,0.9999999999999999,true,true,0.9999999999999999
1173,1200000,30,30,83m,39k,810,500ms,1,0.6,20m,45k,58m,54k,13g,14g,180s,5s,2,false,0.6,false,true,0.6
1174,3100000,30,30,98m,34k,810,390ms,5,0.6,40m,113k,46m,24k,8g,12g,20s,1s,1,false,0.7999999999999999,true,false,0.9999999999999999
1175,2466666,10,10,24m,79k,110,550ms,5,0.7,20m,83k,94m,100k,13g,18g,460s,2s,3,false,0.8999999999999999,false,true,0.5
1176,3100000,30,30,35m,127k,850,830ms,4,0.5,64m,94k,82m,52k,9g,11g,480s,7s,5,false,0.5,false,false,0.8999999999999999
1177,1200000,10,10,115m,78k,180,870ms,4,0.5,8m,29k,88m,84k,13g,8g,380s,10s,4,true,0.7,false,true,0.7999999999999999
1178,2466666,10,10,61m,67k,390,930ms,3,0.9999999999999999,58m,116k,110m,44k,8g,15g,500s,4s,5,false,0.9999999999999999,false,false,0.7
1179,3100000,30,30,87m,82k,550,900ms,2,0.9999999999999999,10m,90k,86m,80k,8g,13g,80s,8s,8,false,0.9999999999999999,false,true,0.8999999999999999
1180,1833333,30,30,59m,29k,910,750ms,3,0.5,36m,77k,76m,104k,9g,11g,140s,1s,1,false,0.9999999999999999,true,false,0.6
1181,1200000,20,20,74m,116k,360,530ms,1,0.5,38m,39k,68m,72k,9g,12g,240s,5s,1,true,0.7999999999999999,true,false,0.7999999999999999
1182,1833333,20,20,71m,80k,720,340ms,5,0.5,32m,114k,104m,38k,10g,18g,240s,2s,4,false,0.9999999999999999,true,false,0.5
1183,2466666,20,20,35m,77k,220,190ms,5,0.6,14m,58k,24m,48k,14g,10g,320s,4s,8,false,0.8999999999999999,true,false,0.7999999999999999
1184,1833333,15,15,39m,83k,520,740ms,5,0.6,10m,95k,124m,76k,12g,11g,80s,7s,6,false,0.7,false,false,0.5
1185,3100000,30,30,122m,52k,130,480ms,5,0.7999999999999999,48m,76k,72m,106k,14g,14g,480s,10s,3,true,0.6,false,false,0.6
1186,1200000,30,30,99m,117k,320,940ms,2,0.7999999999999999,20m,59k,62m,92k,13g,15g,240s,5s,2,false,0.7999999999999999,false,false,0.7
1187,3100000,30,30,58m,44k,950,390ms,1,0.9999999999999999,50m,30k,56m,54k,13g,10g,20s,7s,4,false,0.8999999999999999,false,true,0.5
1188,1833333,30,30,43m,118k,520,530ms,5,0.7,20m,76k,100m,58k,9g,16g,120s,2s,8,false,0.6,false,true,0.5
1189,1200000,15,15,113m,45k,640,450ms,1,0.7999999999999999,10m,55k,54m,122k,10g,18g,40s,6s,3,false,0.7999999999999999,false,false,0.7999999999999999
1190,1833333,20,20,121m,87k,560,550ms,3,0.6,62m,69k,48m,42k,11g,9g,460s,1s,4,true,0.9999999999999999,false,true,0.7
1191,3100000,15,15,31m,70k,400,300ms,5,0.5,36m,62k,72m,24k,10g,16g,60s,8s,4,false,0.9999999999999999,false,true,0.5
1192,1200000,15,15,69m,30k,780,620ms,3,0.8999999999999999,22m,49k,88m,92k,14g,15g,100s,3s,7,true,0.8999999999999999,false,false,0.6
1193,2466666,10,10,102m,119k,860,840ms,2,0.7999999999999999,16m,62k,128m,104k,12g,8g,320s,6s,3,true,0.7,false,false,0.7
1194,2466666,20,20,109m,72k,640,350ms,5,0.9999999999999999,58m,116k,78m,42k,9g,11g,160s,4s,1,false,0.6,true,true,0.7999999999999999
1195,2466666,15,15,59m,48k,200,380ms,4,0.8999999999999999,28m,37k,118m,88k,13g,10g,400s,10s,5,false,0.6,true,false,0.6
1196,1833333,20,20,52m,108k,630,270ms,3,0.7,28m,108k,52m,74k,11g,9g,420s,8s,7,true,0.6,false,false,0.6
1197,1833333,20,20,50m,56k,350,760ms,2,0.7999999999999999,50m,44k,118m,66k,14g,15g,100s,9s,5,true,0.9999999999999999,true,false,0.6
1198,1200000,20,20,97m,51k,400,820ms,4,0.9999999999999999,8m,64k,38m,114k,11g,10g,140s,2s,6,false,0.9999999999999999,true,true,0.5
1199,1833333,15,15,79m,98k,800,480ms,4,0.9999999999999999,48m,32k,28m,120k,11g,9g,440s,6s,8,false,0.8999999999999999,false,true,0.7999999999999999
1200,3100000,10,10,66m,62k,950,580ms,1,0.6,12m,83k,60m,126k,13g,10g,280s,10s,6,true,0.9999999999999999,false,true,0.5
1201,1833333,10,10,59m,108k,880,530ms,1,0.9999999999999999,64m,36k,60m,104k,12g,10g,400s,7s,5,false,0.8999999999999999,false,false,0.7999999999999999
1202,1200000,20,20,63m,119k,710,520ms,1,0.7,18m,63k,56m,128k,11g,8g,440s,3s,4,true,0.7999999999999999,false,true,0.8999999999999999
1203,2466666,30,30,69m,62k,110,230ms,4,0.5,18m,44k,90m,80k,10g,10g,260s,7s,2,true,0.6,true,true,0.7
1204,1200000,15,15,94m,79k,290,380ms,1,0.5,14m,31k,112m,28k,13g,11g,420s,3s,4,true,0.7999999999999999,false,true,0.7999999999999999
1205,2466666,10,10,33m,35k,930,590ms,2,0.7,16m,66k,106m,122k,12g,15g,300s,10s,7,false,0.9999999999999999,false,false,0.7999999999999999
1206,1200000,10,10,69m,80k,280,190ms,1,0.7999999999999999,14m,80k,52m,124k,14g,11g,440s,4s,8,true,0.7,true,false,0.5
1207,2466666,10,10,88m,95k,410,640ms,2,0.5,44m,67k,116m,78k,12g,18g,220s,6s,4,true,0.5,false,true,0.6
1208,2466666,15,15,46m,59k,340,220ms,4,0.5,60m,120k,116m,106k,8g,8g,460s,8s,8,false,0.8999999999999999,false,false,0.9999999999999999
1209,3100000,30,30,95m,72k,170,670ms,5,0.6,10m,25k,48m,110k,8g,13g,80s,7s,3,false,0.6,true,false,0.6
1210,1200000,10,10,123m,68k,490,890ms,5,0.7,4m,60k,112m,102k,9g,8g,20s,4s,7,false,0.7999999999999999,false,true,0.5
1211,1200000,30,30,66m,71k,320,580ms,3,0.5,4m,70k,36m,128k,9g,11g,260s,10s,5,true,0.9999999999999999,true,false,0.7
1212,3100000,15,15,61m,105k,330,610ms,5,0.9999999999999999,10m,98k,58m,38k,12g,15g,20s,5s,6,true,0.7999999999999999,false,false,0.9999999999999999
1213,3100000,20,20,106m,65k,870,980ms,2,0.5,50m,49k,26m,98k,14g,8g,240s,5s,8,true,0.9999999999999999,true,true,0.5
1214,1833333,15,15,86m,43k,180,240ms,3,0.7,62m,89k,46m,66k,9g,11g,240s,4s,2,false,0.7,true,true,0.5
1215,3100000,30,30,99m,63k,810,210ms,2,0.7999999999999999,40m,123k,40m,24k,11g,15g,100s,8s,5,true,0.9999999999999999,false,true,0.8999999999999999
1216,2466666,15,15,126m,34k,700,370ms,3,0.8999999999999999,56m,55k,46m,54k,14g,11g,400s,10s,4,false,0.7999999999999999,true,true,0.7999999999999999
1217,2466666,15,15,75m,26k,990,600ms,2,0.8999999999999999,8m,53k,114m,98k,11g,12g,260s,9s,7,true,0.5,true,false,0.7999999999999999
1218,1833333,10,10,63m,125k,280,220ms,2,0.8999999999999999,44m,122k,46m,84k,8g,17g,20s,7s,4,false,0.5,true,true,0.5
1219,1200000,10,10,42m,117k,120,140ms,1,0.8999999999999999,6m,30k,78m,94k,13g,11g,380s,1s,3,true,0.8999999999999999,true,false,0.7
1220,1833333,20,20,94m,25k,470,160ms,4,0.7999999999999999,62m,30k,30m,122k,8g,13g,280s,5s,6,true,0.6,true,false,0.7999999999999999
1221,3100000,15,15,45m,127k,640,710ms,3,0.6,64m,77k,70m,50k,10g,16g,460s,7s,2,true,0.8999999999999999,false,false,0.7
1222,1833333,20,20,98m,54k,430,250ms,1,0.5,48m,121k,62m,42k,9g,10g,100s,9s,2,false,0.7,false,false,0.9999999999999999
1223,1200000,20,20,65m,58k,530,770ms,2,0.6,28m,60k,68m,108k,9g,15g,420s,9s,3,true,0.5,true,false,0.7999999999999999
1224,1833333,10,10,40m,49k,210,580ms,4,0.9999999999999999,8m,28k,34m,60k,12g,16g,340s,3s,4,false,0.8999999999999999,false,true,0.9999999999999999
1225,1833333,15,15,109m,54k,490,480ms,5,0.7999999999999999,32m,123k,42m,76k,13g,15g,320s,2s,1,false,0.8999999999999999,true,false,0.9999999999999999
1226,1833333,10,10,102m,62k,670,850ms,4,0.9999999999999999,60m,66k,80m,52k,11g,13g,300s,3s,3,false,0.9999999999999999,true,true,0.9999999999999999
1227,2466666,30,30,46m,75k,330,450ms,4,0.6,50m,120k,92m,90k,8g,18g,60s,6s,7,true,0.7999999999999999,false,true,0.9999999999999999
1228,1200000,10,10,50m,25k,750,240ms,2,0.7999999999999999,24m,64k,126m,26k,8g,10g,380s,4s,3,false,0.6,true,true,0.7999999999999999
1229,2466666,10,10,34m,107k,750,530ms,1,0.8999999999999999,58m,36k,110m,58k,9g,14g,420s,3s,7,false,0.8999999999999999,true,false,0.6
1230,1833333,10,10,71m,103k,210,130ms,4,0.9999999999999999,18m,40k,24m,44k,14g,8g,80s,8s,3,true,0.7999999999999999,false,true,0.9999999999999999
1231,1200000,20,20,26m,29k,610,750ms,2,0.6,60m,24k,88m,92k,13g,12g,280s,2s,4,false,0.9999999999999999,false,true,0.7
1232,1200000,20,20,61m,65k,560,320ms,5,0.6,50m,69k,24m,28k,13g,12g,20s,4s,6,true,0.5,false,true,0.7
1233,1200000,15,15,122m,38k,680,980ms,1,0.7999999999999999,48m,100k,28m,70k,11g,8g,20s,9s,1,false,0.7999999999999999,false,false,0.7999999999999999
1234,3100000,30,30,117m,81k,130,450ms,2,0.8999999999999999,32m,70k,110m,114k,10g,17g,60s,2s,7,true,0.5,false,false,0.6
1235,1200000,30,30,46m,48k,110,770ms,1,0.7999999999999999,52m,111k,128m,66k,11g,14g,80s,6s,6,true,0.8999999999999999,true,false,0.8999999999999999
1236,1833333,30,30,49m,69k,860,530ms,3,0.6,58m,95k,70m,112k,11g,18g,380s,6s,8,true,0.5,true,true,0.9999999999999999
1237,3100000,30,30,72m,68k,520,740ms,2,0.5,22m,45k,62m,100k,10g,13g,400s,2s,7,false,0.5,false,true,0.5
1238,1200000,15,15,37m,40k,920,500ms,2,0.9999999999999999,60m,42k,88m,26k,10g,11g,20s,2s,8,true,0.7999999999999999,true,true,0.9999999999999999
1239,2466666,10,10,98m,44k,860,410ms,2,0.7,32m,117k,104m,126k,14g,13g,300s,6s,1,false,0.9999999999999999,false,true,0.6
1240,2466666,20,20,56m,105k,260,230ms,2,0.7999999999999999,4m,75k,106m,54k,10g,16g,320s,5s,4,true,0.9999999999999999,false,false,0.7
1241,2466666,15,15,100m,52k,430,790ms,4,0.5,14m,117k,66m,66k,8g,18g,200s,8s,8,false,0.5,true,true,0.6
1242,2466666,15,15,106m,122k,970,920ms,1,0.7999999999999999,46m,92k,122m,100k,14g,18g,180s,10s,4,true,0.7999999999999999,true,false,0.6
1243,3100000,30,30,96m,28k,610,290ms,3,0.7999999999999999,62m,90k,36m,106k,12g,17g,60s,5s,1,true,0.9999999999999999,false,false,0.6
1244,2466666,30,30,107m,69k,190,740ms,3,0.7,6m,102k,28m,114k,14g,9g,440s,6s,5,true,0.5,false,true,0.7999999999999999
1245,2466666,20,20,89m,61k,410,220ms,1,0.7999999999999999,38m,49k,80m,88k,9g,13g,480s,8s,6,false,0.7,true,true,0.7
1246,2466666,30,30,113m,117k,530,270ms,1,0.6,28m,53k,96m,100k,8g,15g,80s,6s,7,false,0.7,false,true,0.5
1247,3100000,20,20,84m,122k,310,630ms,5,0.8999999999999999,44m,92k,96m,126k,11g,17g,160s,2s,3,false,0.7,true,false,0.9999999999999999
1248,1833333,10,10,68m,41k,570,950ms,3,0.6,18m,128k,70m,98k,11g,10g,240s,1s,2,false,0.8999999999999999,true,false,0.8999999999999999
1249,3100000,20,20,93m,27k,450,130ms,2,0.5,12m,82k,100m,116k,14g,14g,40s,8s,4,false,0.6,false,true,0.8999999999999999
1250,1833333,20,20,85m,127k,540,830ms,3,0.5,12m,71k,94m,44k,9g,11g,180s,1s,1,false,0.5,true,true,0.5
1251,3100000,20,20,84m,46k,930,190ms,2,0.8999999999999999,6m,60k,84m,34k,13g,12g,80s,8s,6,false,0.5,false,false,0.7999999999999999
1252,1200000,30,30,39m,67k,170,670ms,3,0.7,64m,99k,30m,90k,12g,17g,480s,1s,4,true,0.6,true,false,0.7999999999999999
1253,2466666,20,20,126m,124k,280,590ms,5,0.6,22m,77k,32m,102k,8g,16g,180s,8s,3,false,0.7,false,true,0.6
1254,2466666,30,30,37m,32k,870,450ms,5,0.6,10m,93k,92m,120k,9g,16g,460s,1s,7,true,0.8999999999999999,false,true,0.7999999999999999
1255,3100000,20,20,62m,116k,500,230ms,2,0.7,62m,33k,126m,28k,13g,18g,480s,1s,3,false,0.6,false,false,0.7
1256,1200000,30,30,59m,70k,840,470ms,3,0.5,60m,108k,82m,66k,9g,11g,180s,1s,3,true,0.7999999999999999,false,true,0.7
1257,3100000,15,15,50m,111k,340,840ms,1,0.9999999999999999,4m,111k,38m,98k,11g,13g,100s,10s,3,false,0.8999999999999999,false,false,0.9999999999999999
1258,3100000,30,30,102m,40k,180,120ms,4,0.6,24m,68k,30m,78k,10g,17g,400s,6s,6,false,0.6,true,true,0.5
1259,1833333,10,10,33m,83k,460,770ms,2,0.5,48m,105k,46m,42k,13g,16g,140s,1s,8,false,0.6,true,true,0.5
1260,1200000,20,20,24m,79k,420,320ms,3,0.8999999999999999,58m,28k,126m,118k,10g,16g,420s,3s,2,false,0.7,false,true,0.5
1261,2466666,30,30,34m,85k,220,140ms,3,0.9999999999999999,38m,67k,70m,50k,11g,13g,200s,7s,7,true,0.6,false,true,0.8999999999999999
1262,1200000,30,30,30m,92k,140,590ms,5,0.8999999999999999,32m,105k,70m,30k,8g,12g,140s,1s,6,true,0.7,false,false,0.7999999999999999
1263,1833333,10,10,28m,66k,770,100ms,1,0.7999999999999999,48m,90k,108m,110k,9g,18g,240s,8s,5,true,0.7999999999999999,true,true,0.8999999999999999
1264,2466666,30,30,55m,113k,910,760ms,2,0.8999999999999999,50m,111k,62m,36k,9g,17g,480s,5s,6,true,0.5,false,false,0.9999999999999999
1265,1200000,20,20,116m,41k,520,970ms,2,0.8999999999999999,24m,30k,24m,58k,14g,18g,120s,3s,1,false,0.5,true,true,0.8999999999999999
1266,1833333,30,30,55m,41k,840,720ms,4,0.7,6m,125k,90m,66k,11g,13g,400s,5s,7,true,0.7,true,true,0.7999999999999999
1267,3100000,10,10,25m,67k,560,780ms,4,0.9999999999999999,56m,66k,84m,108k,13g,17g,120s,5s,2,false,0.7,true,false,0.7
1268,1200000,20,20,87m,28k,120,300ms,1,0.7,16m,50k,112m,68k,11g,10g,500s,5s,3,true,0.7,false,false,0.5
1269,2466666,20,20,58m,119k,170,780ms,4,0.7999999999999999,38m,93k,128m,76k,11g,18g,400s,4s,7,true,0.6,false,true,0.5
1270,3100000,30,30,56m,94k,660,510ms,3,0.6,48m,38k,124m,40k,10g,14g,180s,3s,3,false,0.9999999999999999,true,false,0.5
1271,3100000,10,10,81m,36k,110,110ms,5,0.7999999999999999,58m,54k,100m,66k,11g,12g,380s,3s,8,false,0.9999999999999999,true,false,0.6
1272,1200000,10,10,118m,44k,760,230ms,3,0.7999999999999999,12m,125k,44m,122k,13g,16g,140s,8s,5,false,0.7999999999999999,false,false,0.5
1273,3100000,30,30,43m,30k,590,180ms,5,0.9999999999999999,64m,27k,86m,50k,9g,16g,320s,2s,3,false,0.8999999999999999,true,false,0.6
1274,1200000,20,20,115m,60k,420,1000ms,4,0.7999999999999999,24m,90k,24m,26k,13g,9g,40s,1s,7,false,0.6,false,true,0.8999999999999999
1275,2466666,30,30,77m,127k,770,420ms,3,0.8999999999999999,10m,51k,46m,40k,10g,15g,240s,10s,3,true,0.7999999999999999,false,true,0.6
1276,1833333,20,20,119m,95k,860,880ms,4,0.9999999999999999,10m,58k,100m,48k,14g,16g,380s,2s,8,false,0.7999999999999999,false,true,0.7
1277,3100000,30,30,39m,123k,190,790ms,4,0.6,6m,72k,28m,80k,13g,10g,80s,3s,6,true,0.8999999999999999,true,false,0.8999999999999999
1278,1200000,30,30,74m,24k,310,710ms,4,0.8999999999999999,8m,88k,96m,34k,11g,14g,60s,5s,4,false,0.6,true,true,0.6
1279,1833333,15,15,109m,128k,590,380ms,3,0.7,64m,80k,48m,50k,10g,16g,480s,2s,7,false,0.5,false,true,0.5
1280,3100000,20,20,48m,92k,250,550ms,4,0.9999999999999999,14m,30k,116m,62k,13g,11g,40s,8s,1,false,0.7,true,true,0.8999999999999999
1281,1833333,30,30,108m,47k,150,940ms,2,0.8999999999999999,60m,107k,70m,30k,14g,11g,420s,2s,7,true,0.8999999999999999,true,true,0.6
1282,1833333,30,30,70m,83k,210,380ms,5,0.5,28m,76k,60m,114k,11g,11g,420s,10s,7,false,0.5,false,false,0.9999999999999999
1283,3100000,30,30,114m,63k,300,710ms,2,0.6,20m,53k,98m,102k,10g,18g,440s,2s,6,true,0.8999999999999999,false,true,0.9999999999999999
1284,2466666,30,30,74m,104k,590,180ms,5,0.9999999999999999,18m,77k,56m,60k,12g,9g,360s,1s,7,false,0.6,true,false,0.9999999999999999
1285,3100000,15,15,113m,87k,960,770ms,3,0.8999999999999999,52m,72k,78m,26k,10g,17g,280s,7s,6,true,0.5,false,true,0.7999999999999999
1286,1200000,30,30,75m,116k,300,540ms,1,0.7999999999999999,60m,117k,126m,24k,8g,18g,320s,10s,2,true,0.6,true,false,0.6
1287,1200000,10,10,98m,115k,310,580ms,4,0.7,36m,83k,118m,24k,13g,13g,320s,7s,8,false,0.7999999999999999,false,false,0.8999999999999999
1288,1200000,15,15,102m,47k,840,170ms,2,0.9999999999999999,40m,62k,98m,46k,11g,15g,440s,8s,1,true,0.9999999999999999,true,true,0.9999999999999999
1289,1200000,20,20,77m,122k,510,930ms,5,0.7,14m,90k,114m,124k,8g,9g,420s,10s,5,false,0.8999999999999999,true,true,0.7999999999999999
1290,3100000,30,30,82m,73k,850,310ms,4,0.7999999999999999,64m,64k,112m,100k,13g,13g,260s,5s,1,true,0.9999999999999999,true,false,0.6
1291,1200000,30,30,44m,118k,440,640ms,4,0.7999999999999999,26m,101k,24m,42k,8g,11g,80s,2s,4,true,0.7999999999999999,false,true,0.7
1292,3100000,10,10,78m,57k,450,630ms,4,0.9999999999999999,18m,102k,50m,88k,8g,16g,420s,3s,1,true,0.6,false,false,0.6
1293,1200000,30,30,34m,62k,780,680ms,3,0.7,34m,53k,38m,24k,9g,15g,40s,4s,2,true,0.7,false,true,0.8999999999999999
1294,2466666,20,20,50m,76k,460,590ms,4,0.8999999999999999,12m,77k,110m,42k,12g,10g,300s,8s,5,true,0.8999999999999999,false,true,0.6
1295,3100000,10,10,96m,119k,790,320ms,2,0.8999999999999999,40m,64k,36m,82k,14g,13g,200s,7s,1,true,0.6,true,false,0.6
